JDay,Date,hour,srad,temperature,rain
170,'06/19/2022',17,1.8159264,36.33,0
170,'06/19/2022',18,1.1786112,35.93,0
170,'06/19/2022',19,0.644112,34.13,0
170,'06/19/2022',20,0.1185696,32.33,0
170,'06/19/2022',21,0,30.53,0
170,'06/19/2022',22,0,29.66,0
170,'06/19/2022',23,0,28.79,0
171,'06/20/2022',0,0,27.92,0
171,'06/20/2022',1,0,27.16,0
171,'06/20/2022',2,0,26.4,0
171,'06/20/2022',3,0,25.65,0
171,'06/20/2022',4,0,25.32,0
171,'06/20/2022',5,0,24.99,0
171,'06/20/2022',6,0.3630528,24.67,0
171,'06/20/2022',7,0.8850312,26.75,0
171,'06/20/2022',8,1.3998672,28.83,0
171,'06/20/2022',9,1.947582,30.91,0
171,'06/20/2022',10,2.435076,32.48,0
171,'06/20/2022',11,2.8245276,34.05,0
171,'06/20/2022',12,3.0547728,35.62,0
171,'06/20/2022',13,3.1761756,36.09,0
171,'06/20/2022',14,3.0865572,36.55,0
171,'06/20/2022',15,2.8481868,37.02,0
171,'06/20/2022',16,2.4134544,36.71,0
171,'06/20/2022',17,1.7998416,36.39,0
171,'06/20/2022',18,1.2036672,36.07,0
171,'06/20/2022',19,0.658944,33.79,0
171,'06/20/2022',20,0.1231488,31.5,0
171,'06/20/2022',21,0,29.22,0
171,'06/20/2022',22,0,28.25,0
171,'06/20/2022',23,0,27.28,0
172,'06/21/2022',0,0,26.31,0
172,'06/21/2022',1,0,24.99,0
172,'06/21/2022',2,0,23.66,0
172,'06/21/2022',3,0,22.34,0
172,'06/21/2022',4,0,21.4,0
172,'06/21/2022',5,0,20.47,0
172,'06/21/2022',6,0.3733632,19.54,0
172,'06/21/2022',7,0.9123912,21.81,0
172,'06/21/2022',8,1.444086,24.07,0
172,'06/21/2022',9,2.0014272,26.34,0
172,'06/21/2022',10,2.502972,28.07,0
172,'06/21/2022',11,2.903886,29.81,0
172,'06/21/2022',12,2.9400588,31.54,0
172,'06/21/2022',13,3.0574656,31.82,0
172,'06/21/2022',14,2.9718216,32.1,0
172,'06/21/2022',15,2.619018,32.39,0
172,'06/21/2022',16,2.2198968,31.91,0
172,'06/21/2022',17,1.6561656,31.44,0
172,'06/21/2022',18,1.1908224,30.97,0
172,'06/21/2022',19,0.6528672,28.71,0
172,'06/21/2022',20,0.1236384,26.45,0
172,'06/21/2022',21,0,24.19,0
172,'06/21/2022',22,0,23.68,0
172,'06/21/2022',23,0,23.17,0
173,'06/22/2022',0,0,22.66,0
173,'06/22/2022',1,0,21.39,0
173,'06/22/2022',2,0,20.11,0
173,'06/22/2022',3,0,18.84,0
173,'06/22/2022',4,0,18.47,0
173,'06/22/2022',5,0,18.09,0
173,'06/22/2022',6,0.3629088,17.72,0
173,'06/22/2022',7,0.889398,20.34,0
173,'06/22/2022',8,1.4088888,22.95,0
173,'06/22/2022',9,1.9733184,25.57,0
173,'06/22/2022',10,2.4685344,27.34,0
173,'06/22/2022',11,2.8645812,29.11,0
173,'06/22/2022',12,3.0486456,30.88,0
173,'06/22/2022',13,3.1709952,31.83,0
173,'06/22/2022',14,3.0826764,32.79,0
173,'06/22/2022',15,2.6753148,33.74,0
173,'06/22/2022',16,2.2682016,33.3,0
173,'06/22/2022',17,1.6928496,32.86,0
173,'06/22/2022',18,1.201824,32.42,0
173,'06/22/2022',19,0.6597504,30.3,0
173,'06/22/2022',20,0.1263456,28.18,0
173,'06/22/2022',21,0,26.05,0
173,'06/22/2022',22,0,24.97,0
173,'06/22/2022',23,0,23.88,0
174,'06/23/2022',0,0,22.8,0
174,'06/23/2022',1,0,21.84,0
174,'06/23/2022',2,0,20.89,0
174,'06/23/2022',3,0,19.93,0
174,'06/23/2022',4,0,19.7,0
174,'06/23/2022',5,0,19.47,0
174,'06/23/2022',6,0.3600864,19.24,0
174,'06/23/2022',7,0.8854056,22.23,0
174,'06/23/2022',8,1.403838,25.21,0
174,'06/23/2022',9,1.9604268,28.2,0
174,'06/23/2022',10,2.4531444,30.33,0
174,'06/23/2022',11,2.8473696,32.47,0
174,'06/23/2022',12,3.0911436,34.61,0
174,'06/23/2022',13,3.2158188,35.2,0
174,'06/23/2022',14,3.12687,35.78,0
174,'06/23/2022',15,2.8884708,36.37,0
174,'06/23/2022',16,2.4495192,36.1,0
174,'06/23/2022',17,1.828764,35.84,0
174,'06/23/2022',18,1.215072,35.57,0
174,'06/23/2022',19,0.6677568,33.32,0
174,'06/23/2022',20,0.1290816,31.07,0
174,'06/23/2022',21,0,28.82,0
174,'06/23/2022',22,0,27.54,0
174,'06/23/2022',23,0,26.25,0
175,'06/24/2022',0,0,24.96,0
175,'06/24/2022',1,0,23.75,0
175,'06/24/2022',2,0,22.54,0
175,'06/24/2022',3,0,21.33,0
175,'06/24/2022',4,0,21.71,0
175,'06/24/2022',5,0,22.09,0
175,'06/24/2022',6,0.3564288,22.47,0
175,'06/24/2022',7,0.88101,25.16,0
175,'06/24/2022',8,1.398366,28.1,0
175,'06/24/2022',9,1.9446012,31.04,0
175,'06/24/2022',10,2.4342048,32.99,0
175,'06/24/2022',11,2.8260504,34.94,0
175,'06/24/2022',12,3.0836916,36.88,0
175,'06/24/2022',13,3.2086224,37.32,0
175,'06/24/2022',14,3.1204548,37.75,0
175,'06/24/2022',15,2.890728,38.18,0
175,'06/24/2022',16,2.4520176,38.1,0
175,'06/24/2022',17,1.831194,38.01,0
175,'06/24/2022',18,1.2068352,37.92,0
175,'06/24/2022',19,0.6638688,35.36,0
175,'06/24/2022',20,0.129312,32.8,7.3
175,'06/24/2022',21,0,30.24,3.8
175,'06/24/2022',22,0,28.94,0
175,'06/24/2022',23,0,27.65,0
176,'06/25/2022',0,0,26.35,0
176,'06/25/2022',1,0,25.14,0
176,'06/25/2022',2,0,23.92,0
176,'06/25/2022',3,0,22.71,0
176,'06/25/2022',4,0,22.29,0
176,'06/25/2022',5,0,21.88,0
176,'06/25/2022',6,0.328608,21.47,0
176,'06/25/2022',7,0.8143488,20.5,0
176,'06/25/2022',8,1.2939408,19.54,0
176,'06/25/2022',9,1.5155172,18.57,0
176,'06/25/2022',10,1.897776,19.94,0
176,'06/25/2022',11,2.2038768,21.3,0
176,'06/25/2022',12,2.4023232,22.66,0
176,'06/25/2022',13,2.5001244,23.63,0
176,'06/25/2022',14,2.4317964,24.6,0
176,'06/25/2022',15,2.9202696,25.56,0
176,'06/25/2022',16,2.4776172,25.54,0
176,'06/25/2022',17,1.8507888,25.51,0
176,'06/25/2022',18,1.2394368,25.49,0
176,'06/25/2022',19,0.6823008,23.23,0
176,'06/25/2022',20,0.1336608,20.98,0
176,'06/25/2022',21,0,18.72,0
176,'06/25/2022',22,0,17.62,0
176,'06/25/2022',23,0,16.51,0
177,'06/26/2022',0,0,15.41,0
177,'06/26/2022',1,0,14.58,0
177,'06/26/2022',2,0,13.75,0
177,'06/26/2022',3,0,12.93,0
177,'06/26/2022',4,0,12.84,0
177,'06/26/2022',5,0,12.75,0
177,'06/26/2022',6,0.3034656,12.66,0
177,'06/26/2022',7,0.7554816,14.98,0
177,'06/26/2022',8,1.2019824,17.29,0
177,'06/26/2022',9,1.2947436,19.61,0
177,'06/26/2022',10,1.6218972,20.63,0
177,'06/26/2022',11,1.8839196,21.66,0
177,'06/26/2022',12,1.6821,22.68,0
177,'06/26/2022',13,1.7509104,22.98,0
177,'06/26/2022',14,1.7033292,23.28,0
177,'06/26/2022',15,1.5535044,23.57,0
177,'06/26/2022',16,1.3182768,23.37,0
177,'06/26/2022',17,0.9849996,23.16,0
177,'06/26/2022',18,0.8871552,22.96,0
177,'06/26/2022',19,0.4886496,22.03,0
177,'06/26/2022',20,0.0961056,21.11,0
177,'06/26/2022',21,0,20.19,0
177,'06/26/2022',22,0,19.11,0
177,'06/26/2022',23,0,18.03,0
178,'06/27/2022',0,0,16.95,0
178,'06/27/2022',1,0,16.25,0
178,'06/27/2022',2,0,15.56,0
178,'06/27/2022',3,0,14.86,0
178,'06/27/2022',4,0,14.78,0
178,'06/27/2022',5,0,14.7,0
178,'06/27/2022',6,0.3546432,14.62,0
178,'06/27/2022',7,0.887328,17.34,0
178,'06/27/2022',8,1.4136372,20.06,0
178,'06/27/2022',9,1.9808712,22.78,0
178,'06/27/2022',10,2.4824124,24.23,0
178,'06/27/2022',11,2.8843488,25.68,0
178,'06/27/2022',12,3.1339944,27.13,0
178,'06/27/2022',13,3.2627952,27.66,0
178,'06/27/2022',14,3.1747032,28.19,0
178,'06/27/2022',15,2.9397312,28.72,0
178,'06/27/2022',16,2.4950376,28.16,0
178,'06/27/2022',17,1.8646416,27.61,0
178,'06/27/2022',18,1.2371904,27.06,0
178,'06/27/2022',19,0.681696,24.64,0
178,'06/27/2022',20,0.1344096,22.22,0
178,'06/27/2022',21,0,19.8,0
178,'06/27/2022',22,0,18.24,0
178,'06/27/2022',23,0,16.68,0
179,'06/28/2022',0,0,15.13,0
179,'06/28/2022',1,0,14,0
179,'06/28/2022',2,0,12.88,0
179,'06/28/2022',3,0,11.76,0
179,'06/28/2022',4,0,11.75,0
179,'06/28/2022',5,0,11.74,0
179,'06/28/2022',6,0.351504,11.73,0
179,'06/28/2022',7,0.8843328,15.52,0
179,'06/28/2022',8,1.4109084,19.3,0
179,'06/28/2022',9,1.9766592,23.09,0
179,'06/28/2022',10,2.4780924,26.32,0
179,'06/28/2022',11,2.8802196,29.54,0
179,'06/28/2022',12,3.1266972,32.77,0
179,'06/28/2022',13,3.2558004,33.75,0
179,'06/28/2022',14,3.1684392,34.74,0
179,'06/28/2022',15,2.9350044,35.72,0
179,'06/28/2022',16,2.491398,35.46,0
179,'06/28/2022',17,1.8621684,35.2,0
179,'06/28/2022',18,1.2218112,34.94,0
179,'06/28/2022',19,0.6733728,32.46,0
179,'06/28/2022',20,0.1328544,29.99,0
179,'06/28/2022',21,0,27.51,0
179,'06/28/2022',22,0,26.29,0
179,'06/28/2022',23,0,25.08,0
180,'06/29/2022',0,0,23.87,0
180,'06/29/2022',1,0,22.79,0
180,'06/29/2022',2,0,21.71,0
180,'06/29/2022',3,0,20.63,0
180,'06/29/2022',4,0,20.22,0
180,'06/29/2022',5,0,19.81,0
180,'06/29/2022',6,0.3477888,19.4,0
180,'06/29/2022',7,0.8802432,22.64,0
180,'06/29/2022',8,1.4064876,25.89,0
180,'06/29/2022',9,1.95885,29.14,0
180,'06/29/2022',10,2.4568812,31.84,0
180,'06/29/2022',11,2.856384,34.55,0
180,'06/29/2022',12,3.1375584,37.26,0
180,'06/29/2022',13,3.2676768,38.15,0
180,'06/29/2022',14,3.1805208,39.05,0
180,'06/29/2022',15,2.8962144,39.94,0
180,'06/29/2022',16,2.4587784,39.27,0
180,'06/29/2022',17,1.8380772,38.59,0
180,'06/29/2022',18,1.0746432,37.91,0
180,'06/29/2022',19,0.5922432,35.37,0
180,'06/29/2022',20,0.1167264,32.82,0
180,'06/29/2022',21,0,30.27,0
180,'06/29/2022',22,0,28.68,0
180,'06/29/2022',23,0,27.09,0
181,'06/30/2022',0,0,25.5,0
181,'06/30/2022',1,0,24.5,0
181,'06/30/2022',2,0,23.5,0
181,'06/30/2022',3,0,22.5,0
181,'06/30/2022',4,0,22.38,0
181,'06/30/2022',5,0,22.26,0
181,'06/30/2022',6,0.321984,22.14,0
181,'06/30/2022',7,0.8201664,25.35,0
181,'06/30/2022',8,1.3126752,28.56,0
181,'06/30/2022',9,1.7386632,31.78,0
181,'06/30/2022',10,2.181726,33.4,0
181,'06/30/2022',11,2.53728,35.02,0
181,'06/30/2022',12,2.5411968,36.64,0
181,'06/30/2022',13,2.6470764,36.79,0
181,'06/30/2022',14,2.5768404,36.95,0
181,'06/30/2022',15,2.0288016,37.1,0
181,'06/30/2022',16,1.7225712,36.27,0
181,'06/30/2022',17,1.2878496,35.43,0
181,'06/30/2022',18,0.9243072,34.6,0
181,'06/30/2022',19,0.5092992,32.51,0
181,'06/30/2022',20,0.1001088,30.42,0
181,'06/30/2022',21,0,28.33,0
181,'06/30/2022',22,0,26.99,0
181,'06/30/2022',23,0,25.65,0
182,'07/1/2022',0,0,24.31,0
182,'07/1/2022',1,0,23.48,0.3
182,'07/1/2022',2,0,22.66,1.3
182,'07/1/2022',3,0,21.84,2.7
182,'07/1/2022',4,0,21.35,0
182,'07/1/2022',5,0,20.87,0
182,'07/1/2022',6,0.291312,20.39,0
182,'07/1/2022',7,0.7472448,21.44,0
182,'07/1/2022',8,1.1968092,22.49,0
182,'07/1/2022',9,1.3476096,23.54,0
182,'07/1/2022',10,1.7543232,24.99,0
182,'07/1/2022',11,2.0656872,26.44,0
182,'07/1/2022',12,3.1263696,27.89,0
182,'07/1/2022',13,3.1738032,28.87,0
182,'07/1/2022',14,3.1098888,29.86,0
182,'07/1/2022',15,2.8310868,30.85,0
182,'07/1/2022',16,2.3347332,30.57,0
182,'07/1/2022',17,1.7361,30.3,0
182,'07/1/2022',18,1.1835072,30.03,0
182,'07/1/2022',19,0.6518592,28.04,0
182,'07/1/2022',20,0.1275552,26.04,0
182,'07/1/2022',21,0,24.04,0
182,'07/1/2022',22,0,23.16,0
182,'07/1/2022',23,0,22.27,0
183,'07/2/2022',0,0,21.38,0
183,'07/2/2022',1,0,21.23,8
183,'07/2/2022',2,0,21.07,0
183,'07/2/2022',3,0,20.92,0
183,'07/2/2022',4,0,20.67,0
183,'07/2/2022',5,0,20.42,0
183,'07/2/2022',6,0.2915136,20.18,0
183,'07/2/2022',7,0.7533504,21.57,0
183,'07/2/2022',8,1.20879,22.97,0
183,'07/2/2022',9,1.851048,24.36,0
183,'07/2/2022',10,2.4108732,26.11,0
183,'07/2/2022',11,2.8397052,27.85,0
183,'07/2/2022',12,3.1307724,29.6,0
183,'07/2/2022',13,3.1788504,30.31,0
183,'07/2/2022',14,3.1152852,31.03,0
183,'07/2/2022',15,2.8451232,31.75,0
183,'07/2/2022',16,2.3464944,31.68,0
183,'07/2/2022',17,1.7448444,31.62,0
183,'07/2/2022',18,1.19376,31.55,0
183,'07/2/2022',19,0.6571296,29.21,0
183,'07/2/2022',20,0.1277568,26.86,0
183,'07/2/2022',21,0,24.52,0
183,'07/2/2022',22,0,23.94,0
183,'07/2/2022',23,0,23.36,0
184,'07/3/2022',0,0,22.78,0
184,'07/3/2022',1,0,22.21,0
184,'07/3/2022',2,0,21.65,0
184,'07/3/2022',3,0,21.09,0
184,'07/3/2022',4,0,20.96,0
184,'07/3/2022',5,0,20.83,0
184,'07/3/2022',6,0.301392,20.7,0
184,'07/3/2022',7,0.785088,22.91,0
184,'07/3/2022',8,1.2622104,25.11,0
184,'07/3/2022',9,1.8066672,27.31,0
184,'07/3/2022',10,2.354292,29.6,0
184,'07/3/2022',11,2.7739728,31.88,0
184,'07/3/2022',12,2.8927584,34.17,0
184,'07/3/2022',13,2.9377152,34.83,0
184,'07/3/2022',14,2.8793952,35.5,0
184,'07/3/2022',15,2.4810012,36.17,0
184,'07/3/2022',16,2.0462544,35.56,0
184,'07/3/2022',17,1.52163,34.94,0
184,'07/3/2022',18,0.7354944,34.33,0
184,'07/3/2022',19,0.4045248,32.03,0
184,'07/3/2022',20,0.0780192,29.73,0
184,'07/3/2022',21,0,27.42,0
184,'07/3/2022',22,0,26.51,1.7
184,'07/3/2022',23,0,25.6,0
185,'07/4/2022',0,0,24.69,0
185,'07/4/2022',1,0,24.05,0
185,'07/4/2022',2,0,23.4,0
185,'07/4/2022',3,0,22.75,0
185,'07/4/2022',4,0,22.35,0
185,'07/4/2022',5,0,21.94,0
185,'07/4/2022',6,0.29952,21.54,0
185,'07/4/2022',7,0.7868736,23.91,0
185,'07/4/2022',8,1.267668,26.28,0
185,'07/4/2022',9,1.8461844,28.64,0
185,'07/4/2022',10,2.4070752,31.2,0
185,'07/4/2022',11,2.8372932,33.77,0
185,'07/4/2022',12,3.1218516,36.33,0
185,'07/4/2022',13,3.1709196,36.91,0
185,'07/4/2022',14,3.1083732,37.5,0
185,'07/4/2022',15,2.8340712,38.08,0
185,'07/4/2022',16,2.3375376,37.86,0
185,'07/4/2022',17,1.7381268,37.65,0
185,'07/4/2022',18,1.1815488,37.43,0
185,'07/4/2022',19,0.6492384,34.87,0
185,'07/4/2022',20,0.1239552,32.31,0
185,'07/4/2022',21,0,29.75,0
185,'07/4/2022',22,0,28.73,0
185,'07/4/2022',23,0,27.71,0
186,'07/5/2022',0,0,26.69,0
186,'07/5/2022',1,0,26.08,0
186,'07/5/2022',2,0,25.46,0
186,'07/5/2022',3,0,24.84,0
186,'07/5/2022',4,0,24.44,0
186,'07/5/2022',5,0,24.04,0
186,'07/5/2022',6,0.293616,23.63,0
186,'07/5/2022',7,0.7784064,26.26,0
186,'07/5/2022',8,1.256796,28.89,0
186,'07/5/2022',9,1.8208332,31.51,0
186,'07/5/2022',10,2.3753448,33.51,0
186,'07/5/2022',11,2.8008288,35.5,0
186,'07/5/2022',12,3.0144348,37.49,0
186,'07/5/2022',13,3.0624012,37.98,0
186,'07/5/2022',14,3.0022776,38.47,0
186,'07/5/2022',15,2.7720504,38.96,0
186,'07/5/2022',16,2.2864608,38.5,0
186,'07/5/2022',17,1.7000028,38.04,0
186,'07/5/2022',18,1.1815488,37.43,0
186,'07/5/2022',19,0.6492384,34.87,0
186,'07/5/2022',20,0.1239552,32.31,0
186,'07/5/2022',21,0,29.75,0
186,'07/5/2022',22,0,28.73,0
186,'07/5/2022',23,0,27.71,0
187,'07/6/2022',0,0,26.69,0
187,'07/6/2022',1,0,26.08,0
187,'07/6/2022',2,0,25.46,0
187,'07/6/2022',3,0,24.84,0
187,'07/6/2022',4,0,24.44,0
187,'07/6/2022',5,0,24.04,0
187,'07/6/2022',6,0.293616,23.63,0
187,'07/6/2022',7,0.7784064,26.26,0
187,'07/6/2022',8,1.256796,28.89,0
187,'07/6/2022',9,1.8208332,31.51,0
187,'07/6/2022',10,2.3753448,33.51,0
187,'07/6/2022',11,2.8008288,35.5,0
187,'07/6/2022',12,3.0144348,37.49,0
187,'07/6/2022',13,3.0624012,37.98,0
187,'07/6/2022',14,3.0022776,38.47,0
187,'07/6/2022',15,2.7720504,38.96,0
187,'07/6/2022',16,2.2864608,38.5,0
187,'07/6/2022',17,1.7000028,38.04,0
187,'07/6/2022',18,0.9767232,31.57,0
187,'07/6/2022',19,0.5353344,29.13,0
187,'07/6/2022',20,0.0995616,26.69,0
187,'07/6/2022',21,0,24.25,0
187,'07/6/2022',22,0,23.82,0
187,'07/6/2022',23,0,23.4,0
188,'07/7/2022',0,0,22.97,0
188,'07/7/2022',1,0,22.43,0
188,'07/7/2022',2,0,21.9,0
188,'07/7/2022',3,0,21.36,0
188,'07/7/2022',4,0,21.5,0
188,'07/7/2022',5,0,21.65,0
188,'07/7/2022',6,0.24768,21.79,0
188,'07/7/2022',7,0.6697728,22.96,0
188,'07/7/2022',8,1.0865052,24.13,0
188,'07/7/2022',9,1.7597016,25.3,0
188,'07/7/2022',10,2.298312,26.7,0
188,'07/7/2022',11,2.7119772,28.09,0
188,'07/7/2022',12,1.9902096,29.49,0
188,'07/7/2022',13,2.022498,29.38,0
188,'07/7/2022',14,1.983276,29.27,0
188,'07/7/2022',15,2.8048176,29.16,0
188,'07/7/2022',16,2.3133564,29.29,0
188,'07/7/2022',17,1.7194824,29.42,0
188,'07/7/2022',18,1.159776,29.54,0
188,'07/7/2022',19,0.6346368,27.43,0
188,'07/7/2022',20,0.1160928,25.31,0
188,'07/7/2022',21,0,23.19,0
188,'07/7/2022',22,0,22.57,0
188,'07/7/2022',23,0,21.96,0
189,'07/8/2022',0,0,21.34,0
189,'07/8/2022',1,0,21.23,0
189,'07/8/2022',2,0,21.11,0
189,'07/8/2022',3,0,20.99,0
189,'07/8/2022',4,0,20.61,0
189,'07/8/2022',5,0,20.22,0
189,'07/8/2022',6,0.2788128,19.83,0
189,'07/8/2022',7,0.7622208,21.85,0
189,'07/8/2022',8,1.239624,23.87,0
189,'07/8/2022',9,1.8198252,25.89,0
189,'07/8/2022',10,2.3783292,27.66,0
189,'07/8/2022',11,2.8075248,29.42,0
189,'07/8/2022',12,3.096522,31.19,0
189,'07/8/2022',13,3.1473576,32.02,0
189,'07/8/2022',14,3.0865932,32.86,0
189,'07/8/2022',15,2.8095336,33.7,0
189,'07/8/2022',16,2.3171004,33.5,0
189,'07/8/2022',17,1.721934,33.3,0
189,'07/8/2022',18,1.162368,33.09,0
189,'07/8/2022',19,0.634896,30.53,0
189,'07/8/2022',20,0.1139616,27.96,0
189,'07/8/2022',21,0,25.39,0
189,'07/8/2022',22,0,24.71,0
189,'07/8/2022',23,0,24.03,0
190,'07/9/2022',0,0,23.34,0
190,'07/9/2022',1,0,22.68,0
190,'07/9/2022',2,0,22.03,0
190,'07/9/2022',3,0,21.37,0
190,'07/9/2022',4,0,21,0
190,'07/9/2022',5,0,20.62,0
190,'07/9/2022',6,0.274464,20.25,0
190,'07/9/2022',7,0.7589952,22.74,0
190,'07/9/2022',8,1.2375108,25.22,0
190,'07/9/2022',9,1.81809,27.71,0
190,'07/9/2022',10,2.3775876,29.97,0
190,'07/9/2022',11,2.80764,32.24,0
190,'07/9/2022',12,3.0916152,34.51,0
190,'07/9/2022',13,3.1428972,35.42,0
190,'07/9/2022',14,3.0825144,36.34,0
190,'07/9/2022',15,2.8055016,37.25,0
190,'07/9/2022',16,2.313612,37.13,0
190,'07/9/2022',17,1.7189424,37.01,0
190,'07/9/2022',18,1.1569536,36.89,0
190,'07/9/2022',19,0.6306624,34.3,0
190,'07/9/2022',20,0.1107936,31.71,0
190,'07/9/2022',21,0,29.11,0
190,'07/9/2022',22,0,28.18,0
190,'07/9/2022',23,0,27.25,0
191,'07/10/2022',0,0,26.32,0
191,'07/10/2022',1,0,25.46,0
191,'07/10/2022',2,0,24.6,0
191,'07/10/2022',3,0,23.74,0
191,'07/10/2022',4,0,23.19,0
191,'07/10/2022',5,0,22.64,0
191,'07/10/2022',6,0.2730816,22.09,0
191,'07/10/2022',7,0.7644096,25.06,0
191,'07/10/2022',8,1.2497508,28.03,0
191,'07/10/2022',9,1.8353268,31,0
191,'07/10/2022',10,2.4016464,33.62,0
191,'07/10/2022',11,2.837286,36.25,0
191,'07/10/2022',12,3.1188096,38.87,0
191,'07/10/2022',13,3.1710168,39.63,0
191,'07/10/2022',14,3.1103352,40.4,0
191,'07/10/2022',15,2.829708,41.16,0
191,'07/10/2022',16,2.3334156,40.9,0
191,'07/10/2022',17,1.733166,40.64,0
191,'07/10/2022',18,1.1612736,40.39,0
191,'07/10/2022',19,0.6316128,38.22,0
191,'07/10/2022',20,0.1083168,36.06,0
191,'07/10/2022',21,0,33.89,0.9
191,'07/10/2022',22,0,32.63,0
191,'07/10/2022',23,0,31.36,0
192,'07/11/2022',0,0,30.1,0
192,'07/11/2022',1,0,29.19,0
192,'07/11/2022',2,0,28.29,0
192,'07/11/2022',3,0,27.39,0
192,'07/11/2022',4,0,26.01,0
192,'07/11/2022',5,0,24.64,0
192,'07/11/2022',6,0.264816,23.26,0
192,'07/11/2022',7,0.7509312,22.79,0
192,'07/11/2022',8,1.2311892,22.32,0
192,'07/11/2022',9,1.3480452,21.85,0
192,'07/11/2022',10,1.7651952,22.77,0
192,'07/11/2022',11,2.0862,23.68,0
192,'07/11/2022',12,2.1872484,24.6,0
192,'07/11/2022',13,2.224188,25.39,0
192,'07/11/2022',14,2.1817836,26.19,0
192,'07/11/2022',15,2.8429956,26.98,0
192,'07/11/2022',16,2.3439996,27.2,0
192,'07/11/2022',17,1.7404596,27.42,0
192,'07/11/2022',18,1.168992,27.64,0
192,'07/11/2022',19,0.6342336,25.56,0
192,'07/11/2022',20,0.1058112,23.47,0
192,'07/11/2022',21,0,21.39,0
192,'07/11/2022',22,0,21.14,0
192,'07/11/2022',23,0,20.89,0
193,'07/12/2022',0,0,20.63,0
193,'07/12/2022',1,0,20.03,0
193,'07/12/2022',2,0,19.42,0
193,'07/12/2022',3,0,18.82,0
193,'07/12/2022',4,0,18.65,0
193,'07/12/2022',5,0,18.49,0
193,'07/12/2022',6,0.2625984,18.32,0
193,'07/12/2022',7,0.7547904,20.47,0
193,'07/12/2022',8,1.2411576,22.62,0
193,'07/12/2022',9,1.8245304,24.77,0
193,'07/12/2022',10,2.3906844,26.45,0
193,'07/12/2022',11,2.8266408,28.13,0
193,'07/12/2022',12,3.1180428,29.8,0
193,'07/12/2022',13,3.1711284,30.98,0
193,'07/12/2022',14,3.1108968,32.16,0
193,'07/12/2022',15,2.8360728,33.34,0
193,'07/12/2022',16,2.3379228,33.22,0
193,'07/12/2022',17,1.7353512,33.11,0
193,'07/12/2022',18,1.1483712,32.99,0
193,'07/12/2022',19,0.62136,30.38,0
193,'07/12/2022',20,0.1005408,27.77,0
193,'07/12/2022',21,0,25.17,0
193,'07/12/2022',22,0,24.43,0
193,'07/12/2022',23,0,23.68,0
194,'07/13/2022',0,0,22.94,0
194,'07/13/2022',1,0,22.11,0
194,'07/13/2022',2,0,21.28,0
194,'07/13/2022',3,0,20.45,0
194,'07/13/2022',4,0,20.21,0
194,'07/13/2022',5,0,19.96,0
194,'07/13/2022',6,0.2579904,19.72,0
194,'07/13/2022',7,0.7523136,22.58,0
194,'07/13/2022',8,1.2408228,25.44,0
194,'07/13/2022',9,1.826046,28.3,0
194,'07/13/2022',10,2.394414,30.81,0
194,'07/13/2022',11,2.8322064,33.32,0
194,'07/13/2022',12,3.116196,35.83,0
194,'07/13/2022',13,3.1697856,36.75,0
194,'07/13/2022',14,3.10977,37.68,0
194,'07/13/2022',15,2.820762,38.6,0
194,'07/13/2022',16,2.3249088,38.25,0
194,'07/13/2022',17,1.7250228,37.89,0
194,'07/13/2022',18,1.1437056,37.54,0
194,'07/13/2022',19,0.61704,34.84,0
194,'07/13/2022',20,0.0964512,32.14,0
194,'07/13/2022',21,0,29.45,0
194,'07/13/2022',22,0,28.43,0
194,'07/13/2022',23,0,27.41,0
195,'07/14/2022',0,0,26.39,0
195,'07/14/2022',1,0,25.49,0
195,'07/14/2022',2,0,24.6,0
195,'07/14/2022',3,0,23.71,0
195,'07/14/2022',4,0,23.25,0
195,'07/14/2022',5,0,22.79,0
195,'07/14/2022',6,0.2509344,22.33,0
195,'07/14/2022',7,0.7429824,25.6,0
195,'07/14/2022',8,1.2293064,28.87,0
195,'07/14/2022',9,1.8146592,32.14,0
195,'07/14/2022',10,2.3811804,34.47,0
195,'07/14/2022',11,2.8177596,36.8,0
195,'07/14/2022',12,3.1083084,39.14,0
195,'07/14/2022',13,3.1622184,39.75,0
195,'07/14/2022',14,3.1024764,40.36,0
195,'07/14/2022',15,2.7138888,40.97,0
195,'07/14/2022',16,2.2364028,40.56,0
195,'07/14/2022',17,1.658646,40.15,0
195,'07/14/2022',18,1.1432448,39.75,0
195,'07/14/2022',19,0.6148512,37.73,0
195,'07/14/2022',20,0.092448,35.71,0
195,'07/14/2022',21,0,33.69,0
195,'07/14/2022',22,0,32,0
195,'07/14/2022',23,0,30.31,0
196,'07/15/2022',0,0,28.61,0
196,'07/15/2022',1,0,27.56,0
196,'07/15/2022',2,0,26.51,0
196,'07/15/2022',3,0,25.45,0
196,'07/15/2022',4,0,24.73,0
196,'07/15/2022',5,0,24.01,0
196,'07/15/2022',6,0.2428992,23.29,0
196,'07/15/2022',7,0.7307712,26.38,0
196,'07/15/2022',8,1.213074,29.47,0
196,'07/15/2022',9,1.8069408,32.56,0
196,'07/15/2022',10,2.3727132,34.25,0
196,'07/15/2022',11,2.808972,35.93,0
196,'07/15/2022',12,3.0603564,37.61,0
196,'07/15/2022',13,3.1138992,38.09,0
196,'07/15/2022',14,3.0552192,38.57,0
196,'07/15/2022',15,2.6600904,39.04,0
196,'07/15/2022',16,2.1915756,38.73,0
