                time                Date            Rainfall       Inifiltration          Runoff@end        WaterStorage       LeftDischarge      RightDischarge
  44739.3750  06/27/2022        0.0000        5.4630        0.0000        0.0000        0.0000        0.0000
  44739.4167  06/27/2022        0.0000        5.4608        0.0000        0.0000        0.0000        0.0000
  44739.4583  06/27/2022        0.0000        5.4596        0.0000        0.0000        0.0000        0.0000
  44739.5000  06/27/2022        0.0000        5.4585        0.0000        0.0000        0.0000        0.0000
  44739.5417  06/27/2022        0.0000        5.4577        0.0000        0.0000        0.0000        0.0000
  44739.5833  06/27/2022        0.0000        5.4573        0.0000        0.0000        0.0000        0.0000
  44739.6250  06/27/2022        0.0000        5.4570        0.0000        0.0000        0.0000        0.0000
  44739.6667  06/27/2022        0.0000        5.4568        0.0000        0.0000        0.0000        0.0000
  44739.7083  06/27/2022        0.0000        5.4572        0.0000        0.0000        0.0000        0.0000
  44739.7500  06/27/2022        0.0000        5.4575        0.0000        0.0000        0.0000        0.0000
  44739.7917  06/27/2022        0.0000        5.4584        0.0000        0.0000        0.0000        0.0000
  44739.8333  06/27/2022        0.0000        5.4602        0.0000        0.0000        0.0000        0.0000
  44739.8750  06/27/2022        0.0000        5.4623        0.0000        0.0000        0.0000        0.0000
  44739.9167  06/27/2022        0.0000        5.4645        0.0000        0.0000        0.0000        0.0000
  44739.9583  06/27/2022        0.0000        5.4658        0.0000        0.0000        0.0000        0.0000
  44740.0000  06/28/2022        0.0000        5.4666        0.0000        0.0000        0.0000        0.0000
  44740.0417  06/28/2022        0.0000        5.4660        0.0000        0.0000        0.0000        0.0000
  44740.0833  06/28/2022        0.0000        5.4670        0.0000        0.0000        0.0000        0.0000
  44740.1250  06/28/2022        0.0000        5.4680        0.0000        0.0000        0.0000        0.0000
  44740.1667  06/28/2022        0.0000        5.4688        0.0000        0.0000        0.0000        0.0000
  44740.2083  06/28/2022        0.0000        5.4688        0.0000        0.0000        0.0000        0.0000
  44740.2500  06/28/2022        0.0000        5.4688        0.0000        0.0000        0.0000        0.0000
  44740.2917  06/28/2022        0.0000        5.4679        0.0000        0.0000        0.0000        0.0000
  44740.3333  06/28/2022        0.0000        5.4645        0.0000        0.0000        0.0000        0.0000
  44740.3750  06/28/2022        0.0000        5.4613        0.0000        0.0000        0.0000        0.0000
  44740.4167  06/28/2022        0.0000        5.4583        0.0000        0.0000        0.0000        0.0000
  44740.4583  06/28/2022        0.0000        5.4560        0.0000        0.0000        0.0000        0.0000
  44740.5000  06/28/2022        0.0000        5.4539        0.0000        0.0000        0.0000        0.0000
  44740.5417  06/28/2022        0.0000        5.4523        0.0000        0.0000        0.0000        0.0000
  44740.5833  06/28/2022        0.0000        5.4517        0.0000        0.0000        0.0000        0.0000
  44740.6250  06/28/2022        0.0000        5.4512        0.0000        0.0000        0.0000        0.0000
  44740.6667  06/28/2022        0.0000        5.4508        0.0000        0.0000        0.0000        0.0000
  44740.7083  06/28/2022        0.0000        5.4509        0.0000        0.0000        0.0000        0.0000
  44740.7500  06/28/2022        0.0000        5.4511        0.0000        0.0000        0.0000        0.0000
  44740.7917  06/28/2022        0.0000        5.4516        0.0000        0.0000        0.0000        0.0000
  44740.8333  06/28/2022        0.0000        5.4530        0.0000        0.0000        0.0000        0.0000
  44740.8750  06/28/2022        0.0000        5.4546        0.0000        0.0000        0.0000        0.0000
  44740.9167  06/28/2022        0.0000        5.4564        0.0000        0.0000        0.0000        0.0000
  44740.9583  06/28/2022        0.0000        5.4572        0.0000        0.0000        0.0000        0.0000
  44741.0000  06/29/2022        0.0000        5.4595        0.0000        0.0000        0.0000        0.0000
  44741.0417  06/29/2022        0.0000        5.4645        0.0000        0.0000        0.0000        0.0000
  44741.0833  06/29/2022        0.0000        5.4656        0.0000        0.0000        0.0000        0.0000
  44741.1250  06/29/2022        0.0000        5.4667        0.0000        0.0000        0.0000        0.0000
  44741.1667  06/29/2022        0.0000        5.4676        0.0000        0.0000        0.0000        0.0000
  44741.2083  06/29/2022        0.0000        5.4680        0.0000        0.0000        0.0000        0.0000
  44741.2500  06/29/2022        0.0000        5.4685        0.0000        0.0000        0.0000        0.0000
  44741.2917  06/29/2022        0.0000        5.4679        0.0000        0.0000        0.0000        0.0000
  44741.3333  06/29/2022        0.0000        5.4646        0.0000        0.0000        0.0000        0.0000
  44741.3750  06/29/2022        0.0000        5.4614        0.0000        0.0000        0.0000        0.0000
  44741.4167  06/29/2022        0.0000        5.4586        0.0000        0.0000        0.0000        0.0000
  44741.4583  06/29/2022        0.0000        5.4565        0.0000        0.0000        0.0000        0.0000
  44741.5000  06/29/2022        0.0000        5.4546        0.0000        0.0000        0.0000        0.0000
  44741.5417  06/29/2022        0.0000        5.4530        0.0000        0.0000        0.0000        0.0000
  44741.5833  06/29/2022        0.0000        5.4525        0.0000        0.0000        0.0000        0.0000
  44741.6250  06/29/2022        0.0000        5.4518        0.0000        0.0000        0.0000        0.0000
  44741.6667  06/29/2022        0.0000        5.4516        0.0000        0.0000        0.0000        0.0000
  44741.7083  06/29/2022        0.0000        5.4520        0.0000        0.0000        0.0000        0.0000
  44741.7500  06/29/2022        0.0000        5.4524        0.0000        0.0000        0.0000        0.0000
  44741.7917  06/29/2022        0.0000        5.4532        0.0000        0.0000        0.0000        0.0000
  44741.8333  06/29/2022        0.0000        5.4550        0.0000        0.0000        0.0000        0.0000
  44741.8750  06/29/2022        0.0000        5.4570        0.0000        0.0000        0.0000        0.0000
  44741.9167  06/29/2022        0.0000        5.4588        0.0000        0.0000        0.0000        0.0000
  44741.9583  06/29/2022        0.0000        5.4602        0.0000        0.0000        0.0000        0.0000
  44742.0000  06/30/2022        0.0000        5.4623        0.0000        0.0000        0.0000        0.0000
  44742.0417  06/30/2022        0.0000        5.4654        0.0000        0.0000        0.0000        0.0000
  44742.0833  06/30/2022        0.0000        5.4665        0.0000        0.0000        0.0000        0.0000
  44742.1250  06/30/2022        0.0000        5.4676        0.0000        0.0000        0.0000        0.0000
  44742.1667  06/30/2022        0.0000        5.4684        0.0000        0.0000        0.0000        0.0000
  44742.2083  06/30/2022        0.0000        5.4685        0.0000        0.0000        0.0000        0.0000
  44742.2500  06/30/2022        0.0000        5.4687        0.0000        0.0000        0.0000        0.0000
  44742.2917  06/30/2022        0.0000        5.4678        0.0000        0.0000        0.0000        0.0000
  44742.3333  06/30/2022        0.0000        5.4645        0.0000        0.0000        0.0000        0.0000
  44742.3750  06/30/2022        0.0000        5.4611        0.0000        0.0000        0.0000        0.0000
  44742.4167  06/30/2022        0.0000        5.4587        0.0000        0.0000        0.0000        0.0000
  44742.4583  06/30/2022        0.0000        5.4573        0.0000        0.0000        0.0000        0.0000
  44742.5000  06/30/2022        0.0000        5.4562        0.0000        0.0000        0.0000        0.0000
  44742.5417  06/30/2022        0.0000        5.4552        0.0000        0.0000        0.0000        0.0000
  44742.5833  06/30/2022        0.0000        5.4551        0.0000        0.0000        0.0000        0.0000
  44742.6250  06/30/2022        0.0000        5.4549        0.0000        0.0000        0.0000        0.0000
  44742.6667  06/30/2022        0.0000        5.4551        0.0000        0.0000        0.0000        0.0000
  44742.7083  06/30/2022        0.0000        5.4556        0.0000        0.0000        0.0000        0.0000
  44742.7500  06/30/2022        0.0000        5.4563        0.0000        0.0000        0.0000        0.0000
  44742.7917  06/30/2022        0.0000        5.4572        0.0000        0.0000        0.0000        0.0000
  44742.8333  06/30/2022        0.0000        5.4591        0.0000        0.0000        0.0000        0.0000
  44742.8750  06/30/2022        0.0000        5.4610        0.0000        0.0000        0.0000        0.0000
  44742.9167  06/30/2022        0.0000        5.4628        0.0000        0.0000        0.0000        0.0000
  44742.9583  06/30/2022        0.0000        5.4640        0.0000        0.0000        0.0000        0.0000
  44743.0000  07/01/2022        0.0000        5.4649        0.0000        0.0000        0.0000        0.0000
  44743.0417  07/01/2022        0.3012        5.7670        0.0000        0.0000        0.0000        0.0000
  44743.0833  07/01/2022        2.3750        7.8417        0.0000        0.0000        0.0000        0.0000
  44743.1250  07/01/2022        6.1875       11.6536        0.0000        0.0000        0.0000        0.0000
  44743.1667  07/01/2022        8.4375       13.9039        0.0000        0.0000        0.0000        0.0000
  44743.2083  07/01/2022        0.0000        5.4693        0.0000        0.0000        0.0000        0.0000
  44743.2500  07/01/2022        0.0000        5.4694        0.0000        0.0000        0.0000        0.0000
  44743.2917  07/01/2022        0.0000        5.4686        0.0000        0.0000        0.0000        0.0000
  44743.3333  07/01/2022        0.0000        5.4673        0.0000        0.0000        0.0000        0.0000
  44743.3750  07/01/2022        0.0000        5.4661        0.0000        0.0000        0.0000        0.0000
  44743.4167  07/01/2022        0.0000        5.4650        0.0000        0.0000        0.0000        0.0000
  44743.4583  07/01/2022        0.0000        5.4635        0.0000        0.0000        0.0000        0.0000
  44743.5000  07/01/2022        0.0000        5.4621        0.0000        0.0000        0.0000        0.0000
  44743.5417  07/01/2022        0.0000        5.4609        0.0000        0.0000        0.0000        0.0000
  44743.5833  07/01/2022        0.0000        5.4600        0.0000        0.0000        0.0000        0.0000
  44743.6250  07/01/2022        0.0000        5.4592        0.0000        0.0000        0.0000        0.0000
  44743.6667  07/01/2022        0.0000        5.4587        0.0000        0.0000        0.0000        0.0000
  44743.7083  07/01/2022        0.0000        5.4589        0.0000        0.0000        0.0000        0.0000
  44743.7500  07/01/2022        0.0000        5.4592        0.0000        0.0000        0.0000        0.0000
  44743.7917  07/01/2022        0.0000        5.4598        0.0000        0.0000        0.0000        0.0000
  44743.8333  07/01/2022        0.0000        5.4616        0.0000        0.0000        0.0000        0.0000
  44743.8750  07/01/2022        0.0000        5.4635        0.0000        0.0000        0.0000        0.0000
  44743.9167  07/01/2022        0.0000        5.4652        0.0000        0.0000        0.0000        0.0000
  44743.9583  07/01/2022        0.0000        5.4661        0.0000        0.0000        0.0000        0.0000
  44744.0000  07/02/2022        0.0000        5.4669        0.0000        0.0000        0.0000        0.0000
  44744.0417  07/02/2022        8.0247       13.4925        0.0000        0.0000        0.0000        0.0000
  44744.0833  07/02/2022       27.4802       32.9492        0.0000        0.0000        0.0000        0.0000
  44744.1250  07/02/2022        0.0000        5.4677        0.0000        0.0000        0.0000        0.0000
  44744.1667  07/02/2022        0.0000        5.4672        0.0000        0.0000        0.0000        0.0000
  44744.2083  07/02/2022        0.0000        5.4695        0.0000        0.0000        0.0000        0.0000
  44744.2500  07/02/2022        0.0000        5.4694        0.0000        0.0000        0.0000        0.0000
  44744.2917  07/02/2022        0.0000        5.4687        0.0000        0.0000        0.0000        0.0000
  44744.3333  07/02/2022        0.0000        5.4670        0.0000        0.0000        0.0000        0.0000
  44744.3750  07/02/2022        0.0000        5.4654        0.0000        0.0000        0.0000        0.0000
  44744.4167  07/02/2022        0.0000        5.4639        0.0000        0.0000        0.0000        0.0000
  44744.4583  07/02/2022        0.0000        5.4622        0.0000        0.0000        0.0000        0.0000
  44744.5000  07/02/2022        0.0000        5.4605        0.0000        0.0000        0.0000        0.0000
  44744.5417  07/02/2022        0.0000        5.4592        0.0000        0.0000        0.0000        0.0000
  44744.5833  07/02/2022        0.0000        5.4587        0.0000        0.0000        0.0000        0.0000
  44744.6250  07/02/2022        0.0000        5.4581        0.0000        0.0000        0.0000        0.0000
  44744.6667  07/02/2022        0.0000        5.4577        0.0000        0.0000        0.0000        0.0000
  44744.7083  07/02/2022        0.0000        5.4578        0.0000        0.0000        0.0000        0.0000
  44744.7500  07/02/2022        0.0000        5.4579        0.0000        0.0000        0.0000        0.0000
  44744.7917  07/02/2022        0.0000        5.4584        0.0000        0.0000        0.0000        0.0000
  44744.8333  07/02/2022        0.0000        5.4605        0.0000        0.0000        0.0000        0.0000
  44744.8750  07/02/2022        0.0000        5.4627        0.0000        0.0000        0.0000        0.0000
  44744.9167  07/02/2022        0.0000        5.4645        0.0000        0.0000        0.0000        0.0000
  44744.9583  07/02/2022        0.0000        5.4650        0.0000        0.0000        0.0000        0.0000
  44745.0000  07/03/2022        0.0000        5.4657        0.0000        0.0000        0.0000        0.0000
  44745.0417  07/03/2022        0.0000        5.4667        0.0000        0.0000        0.0000        0.0000
  44745.0833  07/03/2022        0.0000        5.4673        0.0000        0.0000        0.0000        0.0000
  44745.1250  07/03/2022        0.0000        5.4679        0.0000        0.0000        0.0000        0.0000
  44745.1667  07/03/2022        0.0000        5.4684        0.0000        0.0000        0.0000        0.0000
  44745.2083  07/03/2022        0.0000        5.4685        0.0000        0.0000        0.0000        0.0000
  44745.2500  07/03/2022        0.0000        5.4686        0.0000        0.0000        0.0000        0.0000
  44745.2917  07/03/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44745.3333  07/03/2022        0.0000        5.4658        0.0000        0.0000        0.0000        0.0000
  44745.3750  07/03/2022        0.0000        5.4636        0.0000        0.0000        0.0000        0.0000
  44745.4167  07/03/2022        0.0000        5.4613        0.0000        0.0000        0.0000        0.0000
  44745.4583  07/03/2022        0.0000        5.4593        0.0000        0.0000        0.0000        0.0000
  44745.5000  07/03/2022        0.0000        5.4574        0.0000        0.0000        0.0000        0.0000
  44745.5417  07/03/2022        0.0000        5.4560        0.0000        0.0000        0.0000        0.0000
  44745.5833  07/03/2022        0.0000        5.4555        0.0000        0.0000        0.0000        0.0000
  44745.6250  07/03/2022        0.0000        5.4550        0.0000        0.0000        0.0000        0.0000
  44745.6667  07/03/2022        0.0000        5.4548        0.0000        0.0000        0.0000        0.0000
  44745.7083  07/03/2022        0.0000        5.4553        0.0000        0.0000        0.0000        0.0000
  44745.7500  07/03/2022        0.0000        5.4557        0.0000        0.0000        0.0000        0.0000
  44745.7917  07/03/2022        0.0000        5.4566        0.0000        0.0000        0.0000        0.0000
  44745.8333  07/03/2022        0.0000        5.4586        0.0000        0.0000        0.0000        0.0000
  44745.8750  07/03/2022        0.0000        5.4606        0.0000        0.0000        0.0000        0.0000
  44745.9167  07/03/2022        1.7101        7.1733        0.0000        0.0000        0.0000        0.0000
  44745.9583  07/03/2022        5.3391       10.8034        0.0000        0.0000        0.0000        0.0000
  44746.0000  07/04/2022        0.0000        5.4646        0.0000        0.0000        0.0000        0.0000
  44746.0417  07/04/2022        0.0000        5.4654        0.0000        0.0000        0.0000        0.0000
  44746.0833  07/04/2022        0.0000        5.4661        0.0000        0.0000        0.0000        0.0000
  44746.1250  07/04/2022        0.0000        5.4668        0.0000        0.0000        0.0000        0.0000
  44746.1667  07/04/2022        0.0000        5.4675        0.0000        0.0000        0.0000        0.0000
  44746.2083  07/04/2022        0.0000        5.4679        0.0000        0.0000        0.0000        0.0000
  44746.2500  07/04/2022        0.0000        5.4684        0.0000        0.0000        0.0000        0.0000
  44746.2917  07/04/2022        0.0000        5.4680        0.0000        0.0000        0.0000        0.0000
  44746.3333  07/04/2022        0.0000        5.4655        0.0000        0.0000        0.0000        0.0000
  44746.3750  07/04/2022        0.0000        5.4631        0.0000        0.0000        0.0000        0.0000
  44746.4167  07/04/2022        0.0000        5.4607        0.0000        0.0000        0.0000        0.0000
  44746.4583  07/04/2022        0.0000        5.4585        0.0000        0.0000        0.0000        0.0000
  44746.5000  07/04/2022        0.0000        5.4565        0.0000        0.0000        0.0000        0.0000
  44746.5417  07/04/2022        0.0000        5.4550        0.0000        0.0000        0.0000        0.0000
  44746.5833  07/04/2022        0.0000        5.4545        0.0000        0.0000        0.0000        0.0000
  44746.6250  07/04/2022        0.0000        5.4541        0.0000        0.0000        0.0000        0.0000
  44746.6667  07/04/2022        0.0000        5.4538        0.0000        0.0000        0.0000        0.0000
  44746.7083  07/04/2022        0.0000        5.4540        0.0000        0.0000        0.0000        0.0000
  44746.7500  07/04/2022        0.0000        5.4542        0.0000        0.0000        0.0000        0.0000
  44746.7917  07/04/2022        0.0000        5.4548        0.0000        0.0000        0.0000        0.0000
  44746.8333  07/04/2022        0.0000        5.4567        0.0000        0.0000        0.0000        0.0000
  44746.8750  07/04/2022        0.0000        5.4590        0.0000        0.0000        0.0000        0.0000
  44746.9167  07/04/2022        0.0000        5.4608        0.0000        0.0000        0.0000        0.0000
  44746.9583  07/04/2022        0.0000        5.4617        0.0000        0.0000        0.0000        0.0000
  44747.0000  07/05/2022        0.0000        5.4632        0.0000        0.0000        0.0000        0.0000
  44747.0417  07/05/2022        0.0000        5.4656        0.0000        0.0000        0.0000        0.0000
  44747.0833  07/05/2022        0.0000        5.4662        0.0000        0.0000        0.0000        0.0000
  44747.1250  07/05/2022        0.0000        5.4669        0.0000        0.0000        0.0000        0.0000
  44747.1667  07/05/2022        0.0000        5.4675        0.0000        0.0000        0.0000        0.0000
  44747.2083  07/05/2022        0.0000        5.4680        0.0000        0.0000        0.0000        0.0000
  44747.2500  07/05/2022        0.0000        5.4684        0.0000        0.0000        0.0000        0.0000
  44747.2917  07/05/2022        0.0000        5.4680        0.0000        0.0000        0.0000        0.0000
  44747.3333  07/05/2022        0.0000        5.4651        0.0000        0.0000        0.0000        0.0000
  44747.3750  07/05/2022        0.0000        5.4624        0.0000        0.0000        0.0000        0.0000
  44747.4167  07/05/2022        0.0000        5.4600        0.0000        0.0000        0.0000        0.0000
  44747.4583  07/05/2022        0.0000        5.4583        0.0000        0.0000        0.0000        0.0000
  44747.5000  07/05/2022        0.0000        5.4567        0.0000        0.0000        0.0000        0.0000
  44747.5417  07/05/2022        0.0000        5.4554        0.0000        0.0000        0.0000        0.0000
  44747.5833  07/05/2022        0.0000        5.4551        0.0000        0.0000        0.0000        0.0000
  44747.6250  07/05/2022        0.0000        5.4547        0.0000        0.0000        0.0000        0.0000
  44747.6667  07/05/2022        0.0000        5.4545        0.0000        0.0000        0.0000        0.0000
  44747.7083  07/05/2022        0.0000        5.4548        0.0000        0.0000        0.0000        0.0000
  44747.7500  07/05/2022        0.0000        5.4552        0.0000        0.0000        0.0000        0.0000
  44747.7917  07/05/2022        0.0000        5.4561        0.0000        0.0000        0.0000        0.0000
  44747.8333  07/05/2022        0.0000        5.4582        0.0000        0.0000        0.0000        0.0000
  44747.8750  07/05/2022        0.0000        5.4606        0.0000        0.0000        0.0000        0.0000
  44747.9167  07/05/2022        0.0000        5.4626        0.0000        0.0000        0.0000        0.0000
  44747.9583  07/05/2022        0.0000        5.4636        0.0000        0.0000        0.0000        0.0000
  44748.0000  07/06/2022        0.0000        5.4646        0.0000        0.0000        0.0000        0.0000
  44748.0417  07/06/2022        0.0000        5.4653        0.0000        0.0000        0.0000        0.0000
  44748.0833  07/06/2022        0.0000        5.4660        0.0000        0.0000        0.0000        0.0000
  44748.1250  07/06/2022        0.0000        5.4667        0.0000        0.0000        0.0000        0.0000
  44748.1667  07/06/2022        0.0000        5.4673        0.0000        0.0000        0.0000        0.0000
  44748.2083  07/06/2022        0.0000        5.4677        0.0000        0.0000        0.0000        0.0000
  44748.2500  07/06/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44748.2917  07/06/2022        0.0000        5.4677        0.0000        0.0000        0.0000        0.0000
  44748.3333  07/06/2022        0.0000        5.4649        0.0000        0.0000        0.0000        0.0000
  44748.3750  07/06/2022        0.0000        5.4622        0.0000        0.0000        0.0000        0.0000
  44748.4167  07/06/2022        0.0000        5.4598        0.0000        0.0000        0.0000        0.0000
  44748.4583  07/06/2022        0.0000        5.4581        0.0000        0.0000        0.0000        0.0000
  44748.5000  07/06/2022        0.0000        5.4566        0.0000        0.0000        0.0000        0.0000
  44748.5417  07/06/2022        0.0000        5.4553        0.0000        0.0000        0.0000        0.0000
  44748.5833  07/06/2022        0.0000        5.4549        0.0000        0.0000        0.0000        0.0000
  44748.6250  07/06/2022        0.0000        5.4545        0.0000        0.0000        0.0000        0.0000
  44748.6667  07/06/2022        0.0000        5.4544        0.0000        0.0000        0.0000        0.0000
  44748.7083  07/06/2022        0.0000        5.4547        0.0000        0.0000        0.0000        0.0000
  44748.7500  07/06/2022        0.0000        5.4564        0.0000        0.0000        0.0000        0.0000
  44748.7917  07/06/2022        0.0000        5.4609        0.0000        0.0000        0.0000        0.0000
  44748.8333  07/06/2022        0.0000        5.4634        0.0000        0.0000        0.0000        0.0000
  44748.8750  07/06/2022        0.0000        5.4659        0.0000        0.0000        0.0000        0.0000
  44748.9167  07/06/2022        0.0000        5.4680        0.0000        0.0000        0.0000        0.0000
  44748.9583  07/06/2022        0.0000        5.4684        0.0000        0.0000        0.0000        0.0000
  44749.0000  07/07/2022        0.0000        5.4683        0.0000        0.0000        0.0000        0.0000
  44749.0417  07/07/2022        0.0000        5.4672        0.0000        0.0000        0.0000        0.0000
  44749.0833  07/07/2022        0.0000        5.4678        0.0000        0.0000        0.0000        0.0000
  44749.1250  07/07/2022        0.0000        5.4683        0.0000        0.0000        0.0000        0.0000
  44749.1667  07/07/2022        0.0000        5.4687        0.0000        0.0000        0.0000        0.0000
  44749.2083  07/07/2022        0.0000        5.4686        0.0000        0.0000        0.0000        0.0000
  44749.2500  07/07/2022        0.0000        5.4684        0.0000        0.0000        0.0000        0.0000
  44749.2917  07/07/2022        0.0000        5.4679        0.0000        0.0000        0.0000        0.0000
  44749.3333  07/07/2022        0.0000        5.4667        0.0000        0.0000        0.0000        0.0000
  44749.3750  07/07/2022        0.0000        5.4655        0.0000        0.0000        0.0000        0.0000
  44749.4167  07/07/2022        0.0000        5.4642        0.0000        0.0000        0.0000        0.0000
  44749.4583  07/07/2022        0.0000        5.4627        0.0000        0.0000        0.0000        0.0000
  44749.5000  07/07/2022        0.0000        5.4614        0.0000        0.0000        0.0000        0.0000
  44749.5417  07/07/2022        0.0000        5.4605        0.0000        0.0000        0.0000        0.0000
  44749.5833  07/07/2022        0.0000        5.4606        0.0000        0.0000        0.0000        0.0000
  44749.6250  07/07/2022        0.0000        5.4608        0.0000        0.0000        0.0000        0.0000
  44749.6667  07/07/2022        0.0000        5.4608        0.0000        0.0000        0.0000        0.0000
  44749.7083  07/07/2022        0.0000        5.4607        0.0000        0.0000        0.0000        0.0000
  44749.7500  07/07/2022        0.0000        5.4606        0.0000        0.0000        0.0000        0.0000
  44749.7917  07/07/2022        0.0000        5.4611        0.0000        0.0000        0.0000        0.0000
  44749.8333  07/07/2022        0.0000        5.4632        0.0000        0.0000        0.0000        0.0000
  44749.8750  07/07/2022        0.0000        5.4653        0.0000        0.0000        0.0000        0.0000
  44749.9167  07/07/2022        0.0000        5.4670        0.0000        0.0000        0.0000        0.0000
  44749.9583  07/07/2022        0.0000        5.4676        0.0000        0.0000        0.0000        0.0000
  44750.0000  07/08/2022        0.0000        5.4679        0.0000        0.0000        0.0000        0.0000
  44750.0417  07/08/2022        0.0000        5.4672        0.0000        0.0000        0.0000        0.0000
  44750.0833  07/08/2022        0.0000        5.4673        0.0000        0.0000        0.0000        0.0000
  44750.1250  07/08/2022        0.0000        5.4675        0.0000        0.0000        0.0000        0.0000
  44750.1667  07/08/2022        0.0000        5.4676        0.0000        0.0000        0.0000        0.0000
  44750.2083  07/08/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44750.2500  07/08/2022        0.0000        5.4685        0.0000        0.0000        0.0000        0.0000
  44750.2917  07/08/2022        0.0000        5.4682        0.0000        0.0000        0.0000        0.0000
  44750.3333  07/08/2022        0.0000        5.4661        0.0000        0.0000        0.0000        0.0000
  44750.3750  07/08/2022        0.0000        5.4641        0.0000        0.0000        0.0000        0.0000
  44750.4167  07/08/2022        0.0000        5.4621        0.0000        0.0000        0.0000        0.0000
  44750.4583  07/08/2022        0.0000        5.4604        0.0000        0.0000        0.0000        0.0000
  44750.5000  07/08/2022        0.0000        5.4590        0.0000        0.0000        0.0000        0.0000
  44750.5417  07/08/2022        0.0000        5.4578        0.0000        0.0000        0.0000        0.0000
  44750.5833  07/08/2022        0.0000        5.4571        0.0000        0.0000        0.0000        0.0000
  44750.6250  07/08/2022        0.0000        5.4564        0.0000        0.0000        0.0000        0.0000
  44750.6667  07/08/2022        0.0000        5.4560        0.0000        0.0000        0.0000        0.0000
  44750.7083  07/08/2022        0.0000        5.4562        0.0000        0.0000        0.0000        0.0000
  44750.7500  07/08/2022        0.0000        5.4564        0.0000        0.0000        0.0000        0.0000
  44750.7917  07/08/2022        0.0000        5.4570        0.0000        0.0000        0.0000        0.0000
  44750.8333  07/08/2022        0.0000        5.4591        0.0000        0.0000        0.0000        0.0000
  44750.8750  07/08/2022        0.0000        5.4616        0.0000        0.0000        0.0000        0.0000
  44750.9167  07/08/2022        0.0000        5.4634        0.0000        0.0000        0.0000        0.0000
  44750.9583  07/08/2022        0.0000        5.4640        0.0000        0.0000        0.0000        0.0000
  44751.0000  07/09/2022        0.0000        5.4648        0.0000        0.0000        0.0000        0.0000
  44751.0417  07/09/2022        0.0000        5.4657        0.0000        0.0000        0.0000        0.0000
  44751.0833  07/09/2022        0.0000        5.4664        0.0000        0.0000        0.0000        0.0000
  44751.1250  07/09/2022        0.0000        5.4671        0.0000        0.0000        0.0000        0.0000
  44751.1667  07/09/2022        0.0000        5.4677        0.0000        0.0000        0.0000        0.0000
  44751.2083  07/09/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44751.2500  07/09/2022        0.0000        5.4685        0.0000        0.0000        0.0000        0.0000
  44751.2917  07/09/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44751.3333  07/09/2022        0.0000        5.4655        0.0000        0.0000        0.0000        0.0000
  44751.3750  07/09/2022        0.0000        5.4630        0.0000        0.0000        0.0000        0.0000
  44751.4167  07/09/2022        0.0000        5.4606        0.0000        0.0000        0.0000        0.0000
  44751.4583  07/09/2022        0.0000        5.4586        0.0000        0.0000        0.0000        0.0000
  44751.5000  07/09/2022        0.0000        5.4569        0.0000        0.0000        0.0000        0.0000
  44751.5417  07/09/2022        0.0000        5.4554        0.0000        0.0000        0.0000        0.0000
  44751.5833  07/09/2022        0.0000        5.4547        0.0000        0.0000        0.0000        0.0000
  44751.6250  07/09/2022        0.0000        5.4541        0.0000        0.0000        0.0000        0.0000
  44751.6667  07/09/2022        0.0000        5.4537        0.0000        0.0000        0.0000        0.0000
  44751.7083  07/09/2022        0.0000        5.4538        0.0000        0.0000        0.0000        0.0000
  44751.7500  07/09/2022        0.0000        5.4539        0.0000        0.0000        0.0000        0.0000
  44751.7917  07/09/2022        0.0000        5.4544        0.0000        0.0000        0.0000        0.0000
  44751.8333  07/09/2022        0.0000        5.4564        0.0000        0.0000        0.0000        0.0000
  44751.8750  07/09/2022        0.0000        5.4586        0.0000        0.0000        0.0000        0.0000
  44751.9167  07/09/2022        0.0000        5.4604        0.0000        0.0000        0.0000        0.0000
  44751.9583  07/09/2022        0.0000        5.4612        0.0000        0.0000        0.0000        0.0000
  44752.0000  07/10/2022        0.0000        5.4625        0.0000        0.0000        0.0000        0.0000
  44752.0417  07/10/2022        0.0000        5.4645        0.0000        0.0000        0.0000        0.0000
  44752.0833  07/10/2022        0.0000        5.4654        0.0000        0.0000        0.0000        0.0000
  44752.1250  07/10/2022        0.0000        5.4663        0.0000        0.0000        0.0000        0.0000
  44752.1667  07/10/2022        0.0000        5.4671        0.0000        0.0000        0.0000        0.0000
  44752.2083  07/10/2022        0.0000        5.4677        0.0000        0.0000        0.0000        0.0000
  44752.2500  07/10/2022        0.0000        5.4683        0.0000        0.0000        0.0000        0.0000
  44752.2917  07/10/2022        0.0000        5.4679        0.0000        0.0000        0.0000        0.0000
  44752.3333  07/10/2022        0.0000        5.4648        0.0000        0.0000        0.0000        0.0000
  44752.3750  07/10/2022        0.0000        5.4617        0.0000        0.0000        0.0000        0.0000
  44752.4167  07/10/2022        0.0000        5.4590        0.0000        0.0000        0.0000        0.0000
  44752.4583  07/10/2022        0.0000        5.4570        0.0000        0.0000        0.0000        0.0000
  44752.5000  07/10/2022        0.0000        5.4550        0.0000        0.0000        0.0000        0.0000
  44752.5417  07/10/2022        0.0000        5.4534        0.0000        0.0000        0.0000        0.0000
