               time,               Date,           Rainfall,      Inifiltration,         Runoff@end,       WaterStorage,      LeftDischarge,      RightDischarge
  44699.4167  05/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44699.4583  05/18/2022        0.0932        0.0622        0.0000        0.0000        0.0000        0.0000
  44699.5000  05/18/2022        5.3288        3.5552        0.0000        0.0000        0.0000        0.0000
  44699.5417  05/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44699.5833  05/18/2022        0.0543        0.0346        0.0000        0.0000        0.0000        0.0000
  44699.6250  05/18/2022        5.3323        3.3989        0.0000        0.0000        0.0000        0.0000
  44699.6667  05/18/2022        0.0735        0.0538        0.0000        0.0000        0.0000        0.0000
  44699.7083  05/18/2022        5.3216        3.8978        0.0000        0.0000        0.0000        0.0000
  44699.7500  05/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44699.7917  05/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44699.8333  05/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44699.8750  05/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44699.9167  05/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44699.9583  05/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44700.0000  05/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44700.0417  05/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44700.0833  05/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44700.1250  05/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44700.1667  05/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44700.2083  05/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44700.2500  05/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44700.2917  05/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44700.3333  05/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44700.3750  05/19/2022        0.4094        0.3346        0.0000        0.0000        0.0000        0.0000
  44700.4167  05/19/2022        5.3112        4.3410        0.0000        0.0000        0.0000        0.0000
  44700.4583  05/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44700.5000  05/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44700.5417  05/19/2022        0.0471        0.0319        0.0000        0.0000        0.0000        0.0000
  44700.5833  05/19/2022        5.3270        3.6060        0.0000        0.0000        0.0000        0.0000
  44700.6250  05/19/2022        0.0389        0.0296        0.0000        0.0000        0.0000        0.0000
  44700.6667  05/19/2022        5.3396        4.0555        0.0000        0.0000        0.0000        0.0000
  44700.7083  05/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44700.7500  05/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44700.7917  05/19/2022        0.3942        0.3831        0.0000        0.0000        0.0000        0.0000
  44700.8333  05/19/2022        5.3252        5.1765        0.0000        0.0000        0.0000        0.0000
  44700.8750  05/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44700.9167  05/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44700.9583  05/19/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.0000  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.0417  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.0833  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.1250  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.1667  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.2083  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.2500  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.2917  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.3333  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.3750  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.4167  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.4583  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.5000  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.5417  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.5833  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.6250  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.6667  05/20/2022        0.2350        0.2203        0.0000        0.0000        0.0000        0.0000
  44701.7083  05/20/2022        5.3220        4.9913        0.0000        0.0000        0.0000        0.0000
  44701.7500  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.7917  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.8333  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.8750  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.9167  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44701.9583  05/20/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.0000  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.0417  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.0833  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.1250  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.1667  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.2083  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.2500  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.2917  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.3333  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.3750  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.4167  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.4583  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.5000  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.5417  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.5833  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.6250  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.6667  05/21/2022        0.1993        0.1809        0.0000        0.0000        0.0000        0.0000
  44702.7083  05/21/2022        5.3270        4.8343        0.0000        0.0000        0.0000        0.0000
  44702.7500  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.7917  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.8333  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.8750  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.9167  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44702.9583  05/21/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.0000  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.0417  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.0833  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.1250  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.1667  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.2083  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.2500  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.2917  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.3333  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.3750  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.4167  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.4583  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.5000  05/22/2022        0.1550        0.1353        0.0000        0.0000        0.0000        0.0000
  44703.5417  05/22/2022        5.3423        4.6628        0.0000        0.0000        0.0000        0.0000
  44703.5833  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.6250  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.6667  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.7083  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.7500  05/22/2022        0.3181        0.3101        0.0000        0.0000        0.0000        0.0000
  44703.7917  05/22/2022        5.3373        5.2039        0.0000        0.0000        0.0000        0.0000
  44703.8333  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.8750  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.9167  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44703.9583  05/22/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44704.0000  05/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44704.0417  05/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44704.0833  05/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44704.1250  05/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44704.1667  05/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44704.2083  05/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44704.2500  05/23/2022        0.2925        0.2910        0.0000        0.0000        0.0000        0.0000
  44704.2917  05/23/2022        1.0250        1.0197        0.0000        0.0000        0.0000        0.0000
  44704.3333  05/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44704.3750  05/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44704.4167  05/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44704.4583  05/23/2022        0.3750        0.3161        0.0000        0.0000        0.0000        0.0000
  44704.5000  05/23/2022        1.3594        1.1843        0.0000        0.0000        0.0000        0.0000
  44704.5417  05/23/2022        3.0930        2.9266        0.0000        0.0000        0.0000        0.0000
  44704.5833  05/23/2022        5.9364        5.7672        0.0000        0.0000        0.0000        0.0000
  44704.6250  05/23/2022        1.8369        1.6729        0.0000        0.0000        0.0000        0.0000
  44704.6667  05/23/2022        0.9609        0.8016        0.0000        0.0000        0.0000        0.0000
  44704.7083  05/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44704.7500  05/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44704.7917  05/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44704.8333  05/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44704.8750  05/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44704.9167  05/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44704.9583  05/23/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.0000  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.0417  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.0833  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.1250  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.1667  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.2083  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.2500  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.2917  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.3333  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.3750  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.4167  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.4583  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.5000  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.5417  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.5833  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.6250  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.6667  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.7083  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.7500  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.7917  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.8333  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.8750  05/24/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44705.9167  05/24/2022        0.4875        0.4846        0.0000        0.0000        0.0000        0.0000
  44705.9583  05/24/2022        1.7410        1.7309        0.0000        0.0000        0.0000        0.0000
  44706.0000  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.0417  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.0833  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.1250  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.1667  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.2083  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.2500  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.2917  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.3333  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.3750  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.4167  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.4583  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.5000  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.5417  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.5833  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.6250  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.6667  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.7083  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.7500  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.7917  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.8333  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.8750  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.9167  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44706.9583  05/25/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.0000  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.0417  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.0833  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.1250  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.1667  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.2083  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.2500  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.2917  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.3333  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.3750  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.4167  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.4583  05/26/2022        0.3442        0.3253        0.0000        0.0000        0.0000        0.0000
  44707.5000  05/26/2022        5.3858        5.0894        0.0000        0.0000        0.0000        0.0000
  44707.5417  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.5833  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.6250  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.6667  05/26/2022        0.5277        0.5088        0.0000        0.0000        0.0000        0.0000
  44707.7083  05/26/2022        5.3309        5.1399        0.0000        0.0000        0.0000        0.0000
  44707.7500  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.7917  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.8333  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.8750  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.9167  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44707.9583  05/26/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.0000  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.0417  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.0833  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.1250  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.1667  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.2083  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.2500  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.2917  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.3333  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.3750  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.4167  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.4583  05/27/2022        1.4219        1.3902        0.0000        0.0000        0.0000        0.0000
  44708.5000  05/27/2022        5.3179        5.1997        0.0000        0.0000        0.0000        0.0000
  44708.5417  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.5833  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.6250  05/27/2022        1.4219        1.3891        0.0000        0.0000        0.0000        0.0000
  44708.6667  05/27/2022        5.3127        5.1902        0.0000        0.0000        0.0000        0.0000
  44708.7083  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.7500  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.7917  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.8333  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.8750  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.9167  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44708.9583  05/27/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44709.0000  05/28/2022        1.4219        1.4212        0.0000        0.0000        0.0000        0.0000
  44709.0417  05/28/2022        5.3750        5.3725        0.0000        0.0000        0.0000        0.0000
  44709.0833  05/28/2022        0.0000        0.0001        0.0000        0.0000        0.0000        0.0000
  44709.1250  05/28/2022        0.0000        0.0001        0.0000        0.0000        0.0000        0.0000
  44709.1667  05/28/2022        0.0000        0.0001        0.0000        0.0000        0.0000        0.0000
  44709.2083  05/28/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44709.2500  05/28/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44709.2917  05/28/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44709.3333  05/28/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44709.3750  05/28/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44709.4167  05/28/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44709.4583  05/28/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44709.5000  05/28/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44709.5417  05/28/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44709.5833  05/28/2022        1.4219        1.3870        0.0000        0.0000        0.0000        0.0000
  44709.6250  05/28/2022        5.3206        5.1903        0.0000        0.0000        0.0000        0.0000
  44709.6667  05/28/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44709.7083  05/28/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44709.7500  05/28/2022        1.4219        1.4100        0.0000        0.0000        0.0000        0.0000
  44709.7917  05/28/2022        5.3141        5.2699        0.0000        0.0000        0.0000        0.0000
  44709.8333  05/28/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44709.8750  05/28/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44709.9167  05/28/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44709.9583  05/28/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44710.0000  05/29/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44710.0417  05/29/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44710.0833  05/29/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44710.1250  05/29/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44710.1667  05/29/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44710.2083  05/29/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44710.2500  05/29/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44710.2917  05/29/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44710.3333  05/29/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44710.3750  05/29/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44710.4167  05/29/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44710.4583  05/29/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44710.5000  05/29/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44710.5417  05/29/2022        1.4219        1.3948        0.0000        0.0000        0.0000        0.0000
  44710.5833  05/29/2022        5.3187        5.2176        0.0000        0.0000        0.0000        0.0000
  44710.6250  05/29/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44710.6667  05/29/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44710.7083  05/29/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44710.7500  05/29/2022        1.4219        1.4137        0.0000        0.0000        0.0000        0.0000
  44710.7917  05/29/2022        5.3721        5.3413        0.0000        0.0000        0.0000        0.0000
  44710.8333  05/29/2022        7.7212        7.7199        0.0000        0.0000        0.0000        0.0000
  44710.8750  05/29/2022       21.8929       21.8895        0.0000        0.0000        0.0000        0.0000
  44710.9167  05/29/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44710.9583  05/29/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44711.0000  05/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44711.0417  05/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44711.0833  05/30/2022        3.9975        3.9965        0.0000        0.0000        0.0000        0.0000
  44711.1250  05/30/2022       15.1459       15.1419        0.0000        0.0000        0.0000        0.0000
  44711.1667  05/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44711.2083  05/30/2022        1.1250        1.1236        0.0000        0.0000        0.0000        0.0000
  44711.2500  05/30/2022        2.8000        2.7966        0.0000        0.0000        0.0000        0.0000
  44711.2917  05/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44711.3333  05/30/2022        1.1250        1.1181        0.0000        0.0000        0.0000        0.0000
  44711.3750  05/30/2022        3.5517        3.5294        0.0000        0.0000        0.0000        0.0000
  44711.4167  05/30/2022        6.2458        6.1981        0.0000        0.0000        0.0000        0.0000
  44711.4583  05/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44711.5000  05/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44711.5417  05/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44711.5833  05/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44711.6250  05/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44711.6667  05/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44711.7083  05/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44711.7500  05/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44711.7917  05/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44711.8333  05/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44711.8750  05/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44711.9167  05/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44711.9583  05/30/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.0000  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.0417  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.0833  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.1250  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.1667  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.2083  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.2500  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.2917  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.3333  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.3750  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.4167  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.4583  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.5000  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44712.5417  05/31/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
